city_name,country_code,region,population,upd_date,lat,lon
Tarhuna,LY,Africa/Tripoli,210697,2011-09-26,32.435009,13.6332
Tripoli,LY,Africa/Tripoli,1150989,2019-09-05,32.887428,13.18733
Tajura',LY,Africa/Tripoli,100000,2020-07-08,32.881672,13.35056
Sirte,LY,Africa/Tripoli,128123,2019-09-05,31.20892,16.588659
Sabratah,LY,Africa/Tripoli,102038,2012-12-05,32.79335,12.48845
Sabha,LY,Africa/Tripoli,130000,2020-06-10,27.037661,14.42832
Misratah,LY,Africa/Tripoli,386120,2020-06-10,32.375351,15.09254
Zawiya,LY,Africa/Tripoli,186123,2020-07-16,32.75222,12.72778
Az Zawiyah,LY,Africa/Tripoli,200000,2020-06-10,32.757099,12.72764
Al Ajaylat,LY,Africa/Tripoli,130546,2018-10-16,32.757179,12.37633
Al Khums,LY,Africa/Tripoli,201943,2019-09-05,32.648609,14.26191
Al Jumayl,LY,Africa/Tripoli,102000,2020-07-16,32.852859,12.0612
Al Jadid,LY,Africa/Tripoli,126386,2020-07-16,27.049999,14.4
Tetouan,MA,Africa/Casablanca,326261,2019-09-05,35.578449,-5.3683701
Temara,MA,Africa/Casablanca,313510,2017-12-06,33.928661,-6.9065599
Taza,MA,Africa/Casablanca,141890,2016-11-02,34.209999,-4.0100002
Tangier,MA,Africa/Casablanca,688356,2016-11-02,35.767269,-5.7997499
Settat,MA,Africa/Casablanca,119082,2016-11-03,33.00103,-7.6166201
Sale,MA,Africa/Casablanca,903485,2016-11-04,34.053101,-6.79846
Safi,MA,Africa/Casablanca,288163,2019-09-05,32.299389,-9.2371798
Rabat,MA,Africa/Casablanca,1655753,2019-09-05,34.013248,-6.83255
Oujda-Angad,MA,Africa/Casablanca,405253,2019-12-04,34.681389,-1.9085799
Nador,MA,Africa/Casablanca,129260,2016-11-02,35.168129,-2.9335201
Mohammedia,MA,Africa/Casablanca,187708,2018-12-21,33.686069,-7.3829799
Meknes,MA,Africa/Casablanca,545705,2017-02-01,33.89352,-5.5472698
Marrakesh,MA,Africa/Casablanca,839296,2016-11-03,31.634159,-7.9999399
Larache,MA,Africa/Casablanca,109294,2016-11-02,35.193211,-6.1557202
Ksar El Kebir,MA,Africa/Casablanca,108753,2016-11-04,35.000439,-5.90378
Khouribga,MA,Africa/Casablanca,167673,2016-11-02,32.881081,-6.9063001
Kenitra,MA,Africa/Casablanca,366570,2019-09-05,34.261009,-6.5802002
Fes al Bali,MA,Africa/Casablanca,156000,2020-06-11,34.070099,-4.95473
Fes,MA,Africa/Casablanca,964891,2020-06-11,34.033131,-5.0002799
El Jadid,MA,Africa/Casablanca,147549,2019-09-05,33.256821,-8.5088196
Casablanca,MA,Africa/Casablanca,3144909,2019-09-05,33.58831,-7.6113801
Beni Mellal,MA,Africa/Casablanca,166399,2017-02-03,32.33725,-6.3498302
Khemisset,MA,Africa/Casablanca,106991,2016-11-02,33.824039,-6.0662699
Al Hoceima,MA,Africa/Casablanca,395644,2016-11-03,35.251652,-3.9372301
Agadir,MA,Africa/Casablanca,698310,2019-05-09,30.420179,-9.5981503
Sale Al Jadida,MA,Africa/Casablanca,200000,2021-07-17,33.997219,-6.7404699
Tiraspol,MD,Europe/Chisinau,157000,2019-09-05,46.842739,29.629089
Chisinau,MD,Europe/Chisinau,635994,2017-12-04,47.005562,28.8575
Bender,MD,Europe/Chisinau,110175,2019-09-05,46.831558,29.47769
Balti,MD,Europe/Chisinau,125000,2020-06-10,47.763142,27.929319
Podgorica,ME,Europe/Podgorica,236852,2020-08-12,42.441109,19.263611
Toamasina,MG,Indian/Antananarivo,206373,2018-09-07,-18.1492,49.40234
Toliara,MG,Indian/Antananarivo,115319,2018-09-07,-23.35,43.666672
Mahajanga,MG,Indian/Antananarivo,154657,2019-09-05,-15.71667,46.316669
Fianarantsoa,MG,Indian/Antananarivo,167227,2018-09-07,-21.452669,47.08569
Antsirabe,MG,Indian/Antananarivo,186253,2018-09-07,-19.86586,47.033329
Antananarivo,MG,Indian/Antananarivo,1391433,2021-02-24,-18.913679,47.536129
Skopje,MK,Europe/Skopje,474889,2019-10-04,41.99646,21.43141
Sikasso,ML,Africa/Bamako,144786,2017-06-19,11.31755,-5.6665401
Segou,ML,Africa/Bamako,153349,2021-02-24,13.44032,-6.25947
Mopti,ML,Africa/Bamako,108456,2021-03-09,14.4843,-4.18296
Bamako,ML,Africa/Bamako,1297281,2021-03-08,12.65,-8
Yenangyaung,MM,Asia/Yangon,110553,2016-06-01,20.46504,94.871201
Taungoo,MM,Asia/Yangon,106945,2016-06-01,18.942909,96.434082
Thaton,MM,Asia/Yangon,123727,2016-06-01,16.918671,97.37001
Dawei,MM,Asia/Yangon,136783,2016-06-01,14.0823,98.191513
Taunggyi,MM,Asia/Yangon,160115,2016-06-01,20.78919,97.037758
Sittwe,MM,Asia/Yangon,177743,2016-06-01,20.14624,92.898354
Yangon,MM,Asia/Yangon,4477638,2019-09-05,16.805281,96.156113
Pyay,MM,Asia/Yangon,135308,2016-06-01,18.82464,95.22216
Bago,MM,Asia/Yangon,244376,2016-06-01,17.335211,96.481354
Pakokku,MM,Asia/Yangon,126938,2016-06-01,21.33489,95.084381
Myingyan,MM,Asia/Yangon,141713,2016-06-01,21.46002,95.388397
Mawlamyine,MM,Asia/Yangon,438861,2016-06-01,16.490511,97.62825
Monywa,MM,Asia/Yangon,182011,2016-06-01,22.108561,95.135834
Myeik,MM,Asia/Yangon,173298,2017-12-29,12.43954,98.600281
Meiktila,MM,Asia/Yangon,177442,2016-06-01,20.87776,95.858437
Pyin Oo Lwin,MM,Asia/Yangon,117303,2020-02-01,22.035009,96.456833
Mandalay,MM,Asia/Yangon,1208099,2019-09-05,21.97473,96.083588
Lashio,MM,Asia/Yangon,131016,2016-06-01,22.9359,97.749802
Keng Tung,MM,Asia/Yangon,171620,2021-07-13,21.63093,99.926758
Hinthada,MM,Asia/Yangon,134947,2016-06-01,17.649441,95.457047
Pathein,MM,Asia/Yangon,237089,2016-06-01,16.77919,94.732117
Nay Pyi Taw,MM,Asia/Yangon,925000,2017-09-27,19.745001,96.129723
Kyain Seikgyi Township,MM,Asia/Yangon,246065,2018-02-02,15.82288,98.252571
Ulan Bator,MN,Asia/Ulaanbaatar,844818,2018-08-23,47.907711,106.88324
Macau,MO,Asia/Macau,520400,2020-11-11,22.20056,113.54611
Nouakchott,MR,Africa/Nouakchott,661400,2019-09-05,18.08581,-15.9785
Vacoas,MU,Indian/Mauritius,110000,2013-06-05,-20.298059,57.478329
Port Louis,MU,Indian/Mauritius,155226,2019-09-05,-20.16194,57.49889
Beau Bassin-Rose Hill,MU,Indian/Mauritius,111355,2017-09-15,-20.23325,57.466091
Male,MV,Indian/Maldives,103693,2017-11-27,4.17521,73.509163
Mzuzu,MW,Africa/Blantyre,175345,2013-08-05,-11.46556,34.02071
Lilongwe,MW,Africa/Blantyre,646750,2019-09-05,-13.96692,33.787251
Blantyre,MW,Africa/Blantyre,584877,2021-08-04,-15.78499,35.008541
Ciudad Valles,MX,America/Mexico_City,124644,2018-11-03,21.996309,-99.010933
Xochimilco,MX,America/Mexico_City,407885,2018-11-03,19.25465,-99.103561
Xico,MX,America/Mexico_City,356352,2018-11-03,19.270321,-98.950882
Alvaro Obregon,MX,America/Mexico_City,726664,2018-11-03,19.358669,-99.203293
Villahermosa,MX,America/Mexico_City,353577,2018-11-03,17.986891,-92.930283
Gustavo Adolfo Madero,MX,America/Mexico_City,1185772,2018-11-03,19.493919,-99.110748
Veracruz,MX,America/Mexico_City,428323,2018-11-03,19.18095,-96.142899
Tuxtla,MX,America/Mexico_City,537102,2018-11-03,16.759729,-93.113083
Tulancingo,MX,America/Mexico_City,102406,2018-11-03,20.083549,-98.362877
Toluca,MX,America/Mexico_City,489333,2018-11-03,19.287861,-99.653236
Tlalpan,MX,America/Mexico_City,574577,2018-11-03,19.29513,-99.162064
Tlalnepantla,MX,America/Mexico_City,653410,2020-10-24,19.540051,-99.195381
Tlahuac,MX,America/Mexico_City,305076,2018-11-03,19.28689,-99.005074
Texcoco de Mora,MX,America/Mexico_City,105165,2018-11-03,19.51194,-98.882927
Cuautitlan Izcalli,MX,America/Mexico_City,484573,2018-11-03,19.643881,-99.215981
Tehuacan,MX,America/Mexico_City,248716,2018-11-03,18.46422,-97.397346
Tapachula,MX,America/Mexico_City,202672,2018-11-03,14.90385,-92.257492
Tampico,MX,America/Monterrey,309003,2020-10-24,22.285191,-97.877769
Santa Maria Chimalhuacan,MX,America/Mexico_City,612383,2018-11-03,19.421551,-98.950378
San Pablo de las Salinas,MX,America/Mexico_City,156191,2018-11-03,19.66658,-99.094772
San Juan del Rio,MX,America/Mexico_City,138878,2018-11-03,20.388861,-99.995773
Tuxtepec,MX,America/Mexico_City,101810,2018-11-03,18.088301,-96.125351
San Cristobal de las Casas,MX,America/Mexico_City,158027,2020-06-10,16.73176,-92.641258
Reynosa,MX,America/Matamoros,589466,2018-11-03,26.08061,-98.288353
Puebla,MX,America/Mexico_City,1434062,2019-10-09,19.03793,-98.203461
Poza Rica de Hidalgo,MX,America/Mexico_City,185242,2018-11-03,20.53315,-97.459457
Playa del Carmen,MX,America/Cancun,149923,2018-11-03,20.627399,-87.079872
Pachuca de Soto,MX,America/Mexico_City,256584,2018-11-03,20.11697,-98.733292
Orizaba,MX,America/Mexico_City,120844,2018-11-03,18.85195,-97.099571
Oaxaca,MX,America/Mexico_City,255029,2018-11-03,17.06542,-96.723648
Nuevo Laredo,MX,America/Matamoros,373725,2018-11-03,27.47629,-99.516388
Nicolas Romero,MX,America/Mexico_City,281799,2018-11-26,19.641769,-99.306801
Naucalpan de Juarez,MX,America/Mexico_City,792211,2018-11-03,19.47851,-99.239632
Miramar,MX,America/Monterrey,118614,2018-11-14,22.360941,-97.899971
Minatitlan,MX,America/Mexico_City,112046,2018-11-03,18.000111,-94.5569
Merida,MX,America/Merida,777615,2019-10-07,20.97537,-89.616959
Heroica Matamoros,MX,America/Matamoros,449815,2013-07-31,25.879721,-97.504173
Magdalena Contreras,MX,America/Mexico_City,238431,2018-11-03,19.332121,-99.211182
Jiutepec,MX,America/Mexico_City,162427,2013-07-31,18.88139,-99.17778
Xalapa de Enriquez,MX,America/Mexico_City,424755,2018-11-03,19.53124,-96.915894
Ixtapaluca,MX,America/Mexico_City,322271,2018-11-03,19.315559,-98.882843
Iztapalapa,MX,America/Mexico_City,1815786,2018-11-03,19.355289,-99.062241
Iztacalco,MX,America/Mexico_City,384326,2013-07-31,19.395281,-99.097778
Iguala de la Independencia,MX,America/Mexico_City,118468,2018-11-03,18.34536,-99.541298
Ecatepec de Morelos,MX,America/Mexico_City,1655015,2021-08-01,19.604919,-99.060638
Cuernavaca,MX,America/Mexico_City,338650,2019-09-05,18.9261,-99.230751
Cuautla,MX,America/Mexico_City,154358,2018-11-03,18.8106,-98.935249
Cuautitlan,MX,America/Mexico_City,108449,2018-11-03,19.670521,-99.179893
Delegacion Cuajimalpa de Morelos,MX,America/Mexico_City,160491,2020-06-10,19.3692,-99.290894
Coyoacan,MX,America/Mexico_City,620416,2018-11-03,19.346701,-99.161743
Cordoba,MX,America/Mexico_City,140896,2018-11-03,18.884199,-96.925591
Coatzacoalcos,MX,America/Mexico_City,235983,2018-11-03,18.14905,-94.444702
Coacalco,MX,America/Mexico_City,277959,2018-11-03,19.62923,-99.106888
Ciudad Victoria,MX,America/Monterrey,305155,2018-11-03,23.741739,-99.145988
Ciudad Nezahualcoyotl,MX,America/Mexico_City,1104585,2019-02-27,19.40061,-99.014832
Ciudad Madero,MX,America/Monterrey,197216,2018-11-03,22.27228,-97.836227
Mexico City,MX,America/Mexico_City,12294193,2021-07-25,19.428471,-99.127663
Ciudad del Carmen,MX,America/Merida,169466,2018-11-03,18.64592,-91.82991
Chilpancingo,MX,America/Mexico_City,187251,2018-11-03,17.5506,-99.505783
Chicoloapan,MX,America/Mexico_City,172919,2018-11-03,19.41687,-98.902023
Chetumal,MX,America/Cancun,151243,2018-11-03,18.51413,-88.30381
Chalco,MX,America/Mexico_City,168720,2018-11-03,19.26174,-98.897751
Cancun,MX,America/Cancun,628306,2019-10-07,21.17429,-86.846558
Campeche,MX,America/Merida,220389,2018-11-03,19.843861,-90.525543
Azcapotzalco,MX,America/Mexico_City,414711,2018-11-03,19.48698,-99.185944
Ciudad Lopez Mateos,MX,America/Mexico_City,489160,2020-06-10,19.55793,-99.256752
Acapulco de Juarez,MX,America/Mexico_City,673479,2019-09-05,16.849421,-99.908913
Tepexpan,MX,America/Mexico_City,102667,2018-11-03,19.613871,-98.936401
Benito Juarez,MX,America/Mexico_City,355017,2015-06-22,19.398399,-99.157661
Venustiano Carranza,MX,America/Mexico_City,430978,2018-11-03,19.443609,-99.104988
Miguel Hidalgo,MX,America/Mexico_City,372889,2018-11-03,19.434111,-99.200241
Cuauhtemoc,MX,America/Mexico_City,531831,2018-11-03,19.445061,-99.146118
Huixquilucan,MX,America/Mexico_City,124846,2015-06-22,19.35985,-99.350159
Ojo de Agua,MX,America/Mexico_City,242272,2013-08-01,19.680281,-99.010002
Buenavista,MX,America/Mexico_City,206081,2013-07-31,19.60833,-99.169441
Zapopan,MX,America/Mexico_City,1142483,2021-08-08,20.72356,-103.38479
Zamora,MX,America/Mexico_City,141627,2018-11-03,19.9855,-102.28387
Zacatecas,MX,America/Mexico_City,129011,2018-11-03,22.768431,-102.58141
Ciudad de Villa de Alvarez,MX,America/Mexico_City,117600,2013-08-01,19.26722,-103.73778
Uruapan,MX,America/Mexico_City,264439,2018-11-03,19.41116,-102.05644
Torreon,MX,America/Monterrey,608836,2020-06-10,25.54389,-103.41898
Tonala,MX,America/Mexico_City,408759,2018-11-03,20.624451,-103.23423
Tlaquepaque,MX,America/Mexico_City,575942,2018-11-03,20.640909,-103.29327
Tijuana,MX,America/Tijuana,1300983,2021-08-01,32.502701,-117.00371
Tepic,MX,America/Mazatlan,332863,2019-02-27,21.50951,-104.89569
Soledad de Graciano Sanchez,MX,America/Mexico_City,255015,2018-11-03,22.189119,-100.93792
Santa Catarina,MX,America/Monterrey,268347,2018-11-03,25.67325,-100.45813
San Nicolas de los Garza,MX,America/Monterrey,443273,2013-07-31,25.741671,-100.30222
San Luis Rio Colorado,MX,America/Hermosillo,158089,2020-06-10,32.45612,-114.77186
San Luis Potosi,MX,America/Mexico_City,722772,2020-06-10,22.14982,-100.97916
Saltillo,MX,America/Monterrey,709671,2018-11-03,25.42321,-101.0053
Salamanca,MX,America/Mexico_City,160169,2018-11-03,20.57196,-101.19154
Santiago de Queretaro,MX,America/Mexico_City,626495,2013-07-31,20.58806,-100.38806
Puerto Vallarta,MX,America/Mexico_City,203342,2018-11-03,20.617001,-105.23018
Piedras Negras,MX,America/Matamoros,150178,2014-04-11,28.700069,-100.52353
Navojoa,MX,America/Hermosillo,113836,2018-11-03,27.07028,-109.44372
Morelia,MX,America/Mexico_City,597511,2018-11-03,19.700781,-101.18443
Monterrey,MX,America/Monterrey,1135512,2019-09-05,25.67507,-100.31847
Monclova,MX,America/Monterrey,215271,2018-11-03,26.90687,-101.42056
Mexicali,MX,America/Tijuana,689775,2019-09-05,32.627811,-115.45446
Mazatlan,MX,America/Mazatlan,381583,2018-11-03,23.232901,-106.4062
Manzanillo,MX,America/Mexico_City,130035,2018-11-03,19.116949,-104.34214
Los Mochis,MX,America/Mazatlan,256613,2018-11-03,25.79302,-108.99808
Leon de los Aldama,MX,America/Mexico_City,1238962,2018-11-03,21.12908,-101.67374
La Paz,MX,America/Mazatlan,215178,2018-11-03,24.144369,-110.3005
Ciudad Benito Juarez,MX,America/Monterrey,151893,2020-06-10,25.64724,-100.09582
Irapuato,MX,America/Mexico_City,380941,2018-11-03,20.67675,-101.35628
Parral,MX,America/Chihuahua,104836,2018-11-03,26.93022,-105.6664
Nogales,MX,America/Hermosillo,212533,2018-11-03,31.30862,-110.94217
Hermosillo,MX,America/Hermosillo,715061,2018-11-03,29.1026,-110.97732
Heroica Guaymas,MX,America/Hermosillo,113082,2018-11-03,27.919279,-110.89755
Guadalupe,MX,America/Monterrey,673616,2018-11-03,25.676781,-100.25646
Guadalupe,MX,America/Mexico_City,124623,2018-11-03,22.74753,-102.51874
Guadalajara,MX,America/Mexico_City,1495182,2019-09-05,20.666821,-103.39182
Gomez Palacio,MX,America/Monterrey,257352,2020-06-10,25.569851,-103.49588
Ciudad General Escobedo,MX,America/Monterrey,352444,2018-11-03,25.79698,-100.31791
San Pedro Garza Garcia,MX,America/Monterrey,122627,2020-07-09,25.6604,-100.40651
Fresnillo,MX,America/Mexico_City,120944,2018-11-03,23.181259,-102.87136
Ensenada,MX,America/Tijuana,279765,2019-05-05,31.87149,-116.60071
Victoria de Durango,MX,America/Monterrey,518709,2018-11-03,24.020321,-104.65756
Culiacan,MX,America/Mazatlan,675773,2020-06-10,24.790319,-107.38782
Cuauhtemoc,MX,America/Chihuahua,114007,2020-06-10,28.40884,-106.86319
Colima,MX,America/Mexico_City,137383,2018-11-03,19.249969,-103.72714
Ciudad Obregon,MX,America/Hermosillo,298625,2020-06-10,27.48642,-109.94083
Ciudad Juarez,MX,America/Ojinaga,1321004,2020-06-18,31.72024,-106.46084
Ciudad Delicias,MX,America/Chihuahua,118071,2018-11-03,28.19013,-105.47012
Ciudad Acuna,MX,America/Matamoros,134233,2018-11-03,29.323219,-100.95217
Chihuahua,MX,America/Chihuahua,809232,2021-08-08,28.635281,-106.08889
Celaya,MX,America/Mexico_City,340387,2018-11-03,20.523529,-100.8157
Ciudad Apodaca,MX,America/Monterrey,467157,2018-11-03,25.78195,-100.18839
Aguascalientes,MX,America/Mexico_City,722250,2021-08-01,21.882339,-102.28259
Benito Juarez,MX,America/Mexico_City,385439,2018-11-03,19.3727,-99.156403
Colonia del Valle,MX,America/Mexico_City,250000,2015-06-22,19.38611,-99.162041
Colonia Lindavista,MX,America/Mexico_City,100000,2015-03-22,19.49156,-99.124748
Batu Pahat,MY,Asia/Kuala_Lumpur,156236,2021-04-20,1.8548,102.9325
Kampung Pasir Gudang Baru,MY,Asia/Kuala_Lumpur,145639,2021-04-17,1.4726,103.878
Skudai,MY,Asia/Kuala_Lumpur,159733,2021-04-17,1.53741,103.65779
Johor Bahru,MY,Asia/Kuala_Lumpur,802489,2021-04-17,1.4655,103.7578
Kluang,MY,Asia/Kuala_Lumpur,169828,2021-04-17,2.0304599,103.31689
Muar,MY,Asia/Kuala_Lumpur,127897,2021-04-17,2.0441999,102.5689
Shah Alam,MY,Asia/Kuala_Lumpur,481654,2021-04-17,3.0850699,101.53281
Klang,MY,Asia/Kuala_Lumpur,879867,2021-04-17,3.03667,101.44333
Kota Kinabalu,MY,Asia/Kuching,457326,2021-04-17,5.9748998,116.0724
Lahad Datu,MY,Asia/Kuching,105622,2021-04-17,5.0229802,118.32897
Sandakan,MY,Asia/Kuching,392288,2021-04-17,5.8401999,118.1179
Tawau,MY,Asia/Kuching,306462,2021-04-20,4.2448201,117.89115
Kulim,MY,Asia/Kuala_Lumpur,170889,2021-04-17,5.3649902,100.56177
Taiping,MY,Asia/Kuala_Lumpur,217647,2021-04-17,4.8499999,100.73333
Ipoh,MY,Asia/Kuala_Lumpur,673318,2021-04-17,4.5840998,101.0829
Kuala Terengganu,MY,Asia/Kuala_Lumpur,285065,2021-04-17,5.3302002,103.1408
Malacca,MY,Asia/Kuala_Lumpur,180671,2021-04-17,2.1960001,102.2405
Seremban,MY,Asia/Kuala_Lumpur,372917,2021-04-17,2.7297001,101.9381
Sepang,MY,Asia/Kuala_Lumpur,212050,2021-04-17,2.6931,101.7498
Butterworth,MY,Asia/Kuala_Lumpur,107591,2021-04-17,5.3990998,100.36382
Bukit Mertajam,MY,Asia/Kuala_Lumpur,212329,2021-04-17,5.3630099,100.4667
Tasek Glugor,MY,Asia/Kuala_Lumpur,135786,2021-04-17,5.48032,100.49849
George Town,MY,Asia/Kuala_Lumpur,300000,2021-04-17,5.4112301,100.33543
Rawang,MY,Asia/Kuala_Lumpur,120447,2021-04-20,3.3213,101.5767
Petaling Jaya,MY,Asia/Kuala_Lumpur,520698,2021-04-20,3.10726,101.60671
Kuala Lumpur,MY,Asia/Kuala_Lumpur,1453975,2021-04-17,3.1412001,101.68653
Ampang,MY,Asia/Kuala_Lumpur,126285,2021-07-19,3.1500001,101.76667
Kuantan,MY,Asia/Kuala_Lumpur,366229,2021-04-17,3.8076999,103.326
Sungai Petani,MY,Asia/Kuala_Lumpur,228843,2021-04-17,5.6469998,100.48772
Kuching,MY,Asia/Kuching,570407,2021-04-17,1.55,110.33333
Sibu,MY,Asia/Kuching,198239,2021-04-17,2.3,111.81667
Alor Setar,MY,Asia/Kuala_Lumpur,217368,2021-04-17,6.1210399,100.36014
Kota Bharu,MY,Asia/Kuala_Lumpur,1459994,2021-04-17,6.12361,102.24333
Bintulu,MY,Asia/Kuching,151617,2021-04-17,3.1666701,113.03333
Miri,MY,Asia/Kuching,228212,2021-04-17,4.3992801,113.99163
Kampung Sungai Ara,MY,Asia/Kuala_Lumpur,140849,2021-04-17,5.3269901,100.27348
Kampung Baru Subang,MY,Asia/Kuala_Lumpur,833571,2021-04-17,3.1500001,101.53333
Subang Jaya,MY,Asia/Kuala_Lumpur,708296,2021-04-17,3.0438399,101.58062
Xai-Xai,MZ,Africa/Maputo,127366,2014-09-02,-25.051941,33.644169
Tete,MZ,Africa/Maputo,129316,2012-01-19,-16.156389,33.58667
Ressano Garcia,MZ,Africa/Maputo,110000,2013-05-05,-25.44278,31.995279
Quelimane,MZ,Africa/Maputo,188964,2019-09-05,-17.878611,36.888329
Pemba,MZ,Africa/Maputo,108737,2019-04-20,-12.97395,40.51775
Nampula,MZ,Africa/Maputo,388526,2010-05-28,-15.11646,39.266602
Nacala,MZ,Africa/Maputo,224795,2013-12-01,-14.56257,40.685379
Maxixe,MZ,Africa/Maputo,119868,2012-01-19,-23.85972,35.347221
Matola,MZ,Africa/Maputo,675422,2013-07-04,-25.962219,32.458889
Maputo,MZ,Africa/Maputo,1191613,2020-07-30,-25.96553,32.583221
Mandimba,MZ,Africa/Maputo,118922,2018-11-24,-14.3525,35.650558
Lichinga,MZ,Africa/Maputo,109839,2012-01-19,-13.31278,35.240559
Chimoio,MZ,Africa/Maputo,256936,2012-01-19,-19.11639,33.48333
Beira,MZ,Africa/Maputo,530604,2012-01-19,-19.843611,34.83889
Windhoek,NA,Africa/Windhoek,268132,2019-09-05,-22.55941,17.083229
Zinder,NE,Africa/Niamey,191424,2019-09-05,13.80716,8.9881001
Niamey,NE,Africa/Niamey,774235,2019-09-05,13.51366,2.1098001
Maradi,NE,Africa/Niamey,163487,2019-01-08,13.5,7.1017399
Agadez,NE,Africa/Niamey,124324,2017-02-04,16.97333,7.9911098
Zaria,NG,Africa/Lagos,975153,2016-06-22,11.11128,7.7227001
Warri,NG,Africa/Lagos,536023,2016-01-30,5.5173702,5.7500601
Uyo,NG,Africa/Lagos,436606,2016-01-30,5.05127,7.9334998
Uromi,NG,Africa/Lagos,108608,2016-01-30,6.6999998,6.3333302
Umuahia,NG,Africa/Lagos,264662,2016-01-30,5.52491,7.4946098
Ugep,NG,Africa/Lagos,200276,2016-01-30,5.80865,8.0809803
Suleja,NG,Africa/Lagos,162135,2016-01-30,9.1805897,7.17939
Sokoto,NG,Africa/Lagos,563861,2016-06-22,13.06269,5.2432199
Saki,NG,Africa/Lagos,178677,2016-01-30,8.6676197,3.39393
Shagamu,NG,Africa/Lagos,214558,2016-01-30,6.8484998,3.6463301
Sapele,NG,Africa/Lagos,161686,2016-01-30,5.8940501,5.6766601
Port Harcourt,NG,Africa/Lagos,1148665,2019-09-05,4.77742,7.0134001
Pindiga,NG,Africa/Lagos,106322,2016-10-08,9.9843302,10.95229
Oyo,NG,Africa/Lagos,736072,2016-01-30,7.8525701,3.9312501
Owo,NG,Africa/Lagos,276574,2016-01-30,7.1961999,5.5868101
Owerri,NG,Africa/Lagos,215038,2016-01-30,5.4836302,7.0332499
Osogbo,NG,Africa/Lagos,156694,2016-01-30,7.77104,4.5569801
Onitsha,NG,Africa/Lagos,561066,2021-07-29,6.1497798,6.7856898
Ondo,NG,Africa/Lagos,257005,2016-01-30,7.0931602,4.8352799
Okrika,NG,Africa/Lagos,133271,2016-01-30,4.7421498,7.0836802
Okigwe,NG,Africa/Lagos,115499,2016-01-30,5.8291702,7.3505602
Okene,NG,Africa/Lagos,479178,2016-01-30,7.5512199,6.2358899
Offa,NG,Africa/Lagos,113830,2016-01-30,8.1491098,4.7207398
Nsukka,NG,Africa/Lagos,111017,2016-01-30,6.85783,7.3957701
Nnewi,NG,Africa/Lagos,193987,2016-01-30,6.0196199,6.9172902
Nkpor,NG,Africa/Lagos,103733,2016-01-30,6.1503801,6.83042
Nguru,NG,Africa/Lagos,111014,2016-06-22,12.87695,10.45536
Mubi,NG,Africa/Lagos,225705,2016-01-30,10.26858,13.26701
Modakeke,NG,Africa/Lagos,119529,2019-08-07,7.3829899,4.2603102
Minna,NG,Africa/Lagos,291905,2016-01-30,9.6152401,6.54776
Makurdi,NG,Africa/Lagos,292645,2016-01-30,7.7337499,8.52139
Maiduguri,NG,Africa/Lagos,1112449,2019-05-17,11.84692,13.15712
Lekki,NG,Africa/Lagos,401272,2019-11-22,6.4094801,4.0915198
Lagos,NG,Africa/Lagos,9000000,2019-09-05,6.4540701,3.39467
Lafiagi,NG,Africa/Lagos,102779,2016-01-30,8.8529902,5.41641
Lafia,NG,Africa/Lagos,127236,2016-01-30,8.4939003,8.5153198
Kisi,NG,Africa/Lagos,155510,2016-01-30,9.0829697,3.8519599
Katsina,NG,Africa/Lagos,432149,2017-04-14,12.99082,7.6017699
Kano,NG,Africa/Lagos,3626068,2019-09-05,12.00012,8.5167198
Kaduna,NG,Africa/Lagos,1582102,2019-09-05,10.52641,7.4387898
Jos,NG,Africa/Lagos,816824,2016-01-30,9.9284897,8.8921204
Jimeta,NG,Africa/Lagos,248148,2016-01-30,9.2794905,12.45819
Jalingo,NG,Africa/Lagos,117757,2016-01-30,8.8936701,11.3596
Iwo,NG,Africa/Lagos,250443,2016-01-30,7.6352701,4.18156
Ise-Ekiti,NG,Africa/Lagos,190063,2016-01-30,7.4647799,5.4233298
Inisa,NG,Africa/Lagos,164161,2019-10-20,7.8485498,4.3298101
Ilorin,NG,Africa/Lagos,814192,2019-09-05,8.4966402,4.54214
Ilobu,NG,Africa/Lagos,118089,2016-01-30,7.8403602,4.48557
Ilesa,NG,Africa/Lagos,277904,2016-01-30,7.6278901,4.7416101
Ila Orangun,NG,Africa/Lagos,179192,2016-01-30,8.0171404,4.9042101
Ikot Ekpene,NG,Africa/Lagos,254806,2016-01-30,5.1819401,7.7148099
Ikirun,NG,Africa/Lagos,134240,2016-01-30,7.9128299,4.6674099
Ikire,NG,Africa/Lagos,222160,2019-08-07,7.3698301,4.1862998
Ikere-Ekiti,NG,Africa/Lagos,103054,2016-01-30,7.4974799,5.2304101
Ikeja,NG,Africa/Lagos,313196,2016-01-30,6.5965099,3.3420501
Ijero-Ekiti,NG,Africa/Lagos,167632,2016-01-30,7.8151398,5.0671601
Ijebu-Ode,NG,Africa/Lagos,209175,2016-01-30,6.8194399,3.91731
Ijebu-Igbo,NG,Africa/Lagos,109261,2016-01-30,6.9719801,3.9993801
Igboho,NG,Africa/Lagos,136764,2016-01-30,8.8378401,3.7562799
Ibadan,NG,Africa/Lagos,3565108,2019-09-05,7.3775601,3.90591
Hadejia,NG,Africa/Lagos,110753,2016-06-22,12.45347,10.04115
Gusau,NG,Africa/Lagos,226857,2016-06-22,12.17024,6.6641202
Gombe,NG,Africa/Lagos,250258,2018-01-18,10.28969,11.16729
Gbongan,NG,Africa/Lagos,139485,2016-01-30,7.4773402,4.3535099
